review_id,user_id,business_id,stars,date,text,useful,funny,cool
IRCdgcI4jUO71ISAfj8Kbw,BJBYjPCh1CFiMByCwIaaLw,ulPMz1hqKmSYTE0pwR46ew,1,2017-05-29,"THE WORST!!! 1200 Esplanade re Christine LePage this is who they have to to deal with people??? AWFUL.. after A mistake I did make re booking an elevator there was no room for helping me out! instead this lady was chatting up with a service worker and one other lady who felt she had an input as well.
 I called the head office for 6 days straight, on call backs I finally got a hold of Wendy Right who informed me that they owner was in a meeting and was expecting my call.NOT THE CASE, he needs to re adjust his HORRIBLE speaking skills.
To back up, the reason for my complaint was mainly my 2nd encounter, when I returned to pick up my deposit from this Christine individual. I had no intention of ANY word exchange. As i was leaving this office her remark was loud and very clear...""BITCH""  I couldn't quite believe this response EXCUSE ME!!!!. She also proceed to tell me that I was video taped one my 1st visit!!!!!!!!!!!!!!!!!!!! Yes by her service guy! So to the owner, you 2 clowns equal Unprofessional people classless!   Oh your ""super liked"" office manger did say you dont pay her enough to care!https:\/\/www.google.cacd=1&cad=rja&toronto-condo-toronto-condo-fraud-silent-embezzlement Christine(Maitland) LePage. Buyer beware!",2,0,1
HFcOHSxnxcPJ67XQj3-JTw,ox9koLWTaWyZbaEivAv6ZQ,oSJE3qvN2WKv_8PTDQ_H3A,1,2011-09-07,Expensive. Rude.  And many other words that I can't say on this website.  Can someone explain to me why you would let multiple twosomes out on a SATURDAY MORNING and then tell a foursome to hurry up after they let all the twosomes through?  I am an avid golfer who used to live in Cleveland and now lives in Vegas.  I have played courses back in Cleveland until I moved out to Vegas in 2005 and have never seen such stupidity at a course.,1,1,0
gV1u3Hi6EWNknsTWm4sm1Q,8q5whF-UjbCssU0GQrCOOA,vQ1FojLHCtDYeQTEuo6T5A,1,2017-04-28,"Here is a update to the previous post.We simply FIRED Easyflow and fixed it ourselves. Easyflow wanted to SMASH HOLES in the drywall to get to the part. I simply used ordinary tools and removed the broken thread from the elbow, cleaned it up and installed a new shower pipe.A little investigation on my part resulted in these findings.First the ""Legal"" baloney..this is my personal OPINION and findings and I am entitled to it..now here goes. Easyflow is the same company as ""L & S Heating and Air Conditioning"" (Read THOSE reviews).This company has contracts with the home warranty companies which pay VERY low per call.They use outside contractors and pay them low too.This is why you will never get a same day show-up.The guys that respond might be experienced or some general handyman trying hard to make a buck.They can only do what the company allows (Substandard at best).You CAN tell your home warranty company due to the reviews you see about this company DO NOT SEND Easyflow\/L&S ! These fly by night companies would not be in business if it wasn't for these home warranty companies.If you check the ""BBB"" Better Buisness site you will find that Easyflow has a ""F"" rating.I have made SURE that the owner of this property, the Property Management company as well as the Home Warranty companies know about this company.They have been placed on the DO NOT CALL list for this property and I am sure others.From what I have been able to get from asking a lot of questions is this. The people that finally show up are not the problem, it's Easyflow.The service guys are independent contractors themselves and not direct employees.You can't really blame them, but Easyflow is jerking them around too.These people show up in personal vehicles with no markings, they carry ZERO parts and stock nothing.Parts are furnished by Easyflow (used sometimes) or purchased locally (Home Depot).My advise is to closely inspect\/examine your home warranty coverage.This is what THEY will send you.On a personal note....THANKS FOR NOTHING Easyflow.I now fully understand how your business clings to life and without the home warranty contracts you would be out of business quickly as a real\/honest business would never do what you do to customers.I hope this helps others avoid the trouble I had with you.",4,0,2
k3UUaQ172C3EP0XLrtQuuQ,xoqRrF4xg9qtIflaHp06yw,Y7xXnGfdS6LbW2oSoG0QMA,1,2016-05-20,"I have been here 4 times in the past 3 years. Each time I put it on my never eat lost after I leave, then think after months hopefully they improved and try it again.   Their sodas always flat, hair in the Hamburg chunk chili. I mean a chunk half the size of their Hamburger pattie was on my chili dog. It also came with a complimentary hair.  This location sucks.",0,0,0
q4DLkCbgnv9eVqqQYxk7jQ,ERaMXbWJ40C6TigbtL97eQ,X9tvfneZi6vq-45Z7ulvPQ,5,2017-07-02,The steak was excellent and the service was even better!!! Vianca at the bar was training a new bartender Andrew and both did a great job. Thanks,0,0,0
pOL78DLSuy0eIOdfJPeVxA,5SQs8yfAzSwZfqkVHvcBEA,miQ3j6ts2p6WUEs3XjSEOQ,1,2015-11-09,"I went there yesterday. Every week my wife and I take our son to Gymboree along with another couple and their son. Afterwards, we eat in the foodcourt together. It's a weekly affair so this is definitely a loss for infamous laffa.

I ordered a shwarma laffa for myself and a plate of felafel from the kids menu for my son. The felafel plate is 6.99. This teenager makes my laffa. He does an AMAZING JOB. WOW, enough food for 2 people and delicious. Thumbs up.

Then comes my son's felafel plate. I'm asked to wait at the side while it's prepared. The menu says ""served with rice or fries and a can of pop"". I ask if they can put a little less rice and a few fries. Big deal! Right? Apparently so. I'm told first that the felafel plate only comes with 4 felafel balls and no rice or fries. I argue and the manager says""
a. he's been working there for 3 years (the place has been open a matter of weeks). 
b. he says I ordered the felafel plate and it doesn't have rice or fries or a drink, it's 6.99. I should look at the menu. I point to where it is on the kids menu. He insists I ordered from the felafel plate on the adult menu and says I should read it. But he can't seem to point to it on the menu because it's only on the kids menu. 

So he agrees to give me what I ordered. But then he says no rice and fries, either or, no exceptions. Like screw you buddy. So I said fine, just rice and then asked for some of the salads. He said no.

Let me make this clear. The kids felafel plate and the adult felafel plate (which isn't on the menu btw) and the felafel in a pita are all 6.99. In the pita they put everything you want, but on the plate, it's either rice or fries and the salads they normally put in your pita you can't have. So the felafel plate is rice and felafel balls and NO salads. Just 4 dry felafel balls and some rice... oh and you don't get the drink. 

So my son didn't get his felafel. I demanded a refund. The shawarma was good, hence one star, but I would NEVER recommend this place to anyone. None of the 4 of us, nor our children will ever eat there again. BTW, the people at Aroma are really nice.

They were so rude, even yelling at me. If could curse at them on yelp, I would.",12,4,3
uJHUeb1-dI-81aaKx6AFTQ,3BjFzu4wAbm3utXFhVkP7w,LPmd-VRWxQTI5qNVFBKzQw,1,2016-11-23,"I've never had great experiences at this location but never felt like it was worth it to write a review, but tonight's experience pushed me over the edge. My mom and I went to subway because it was one of the quickest places to eat around that was still open. We walked in at 9:30 and they closed at 10. We felt like that gave us enough time to and we weren't going in right before they closed. Well the employees must have thought differently because they were giving us attitude from the get go. One of the ladies was at least trying to be pleasant but the other one was not whatsoever. She acted as if us walking into the store was a huge inconvenience to her and the fact that we stayed and ate there made it even worse. But what made it even worse was that while we were eating, they turned off the front lights so only the back, counter lights were on and they locked the front door before they were even closed. If they were closed and we stayed past their operating hours, I would understand such treatment but considering they locked the doors and turned the lights off while they were supposed to be open was both, bad business and super inconsiderate to those that were still in the store. I'm infuriated by their poor customer service",0,0,0
uf9o2E60sQbBjSwbDAO5Wg,nIi-AdLUlBwirAPJBaIyuw,2vrx6H0pZk9zpvc4gE8c3A,1,2016-05-14,"Orders Teresa's pizza for the first time for a family of seven. Ordered three large pizzas. When they got here I was shocked at the size. They were so small.  toppings were adequate and cheese was plentiful. Flavor profile was lacking. 
$52.00 for three large pizzas would be a fair deal, however for the size of Teresa's it was a huge ripoff. 
11"" pizza is a large...buyer beware!!!",0,2,0
aroCwmwPnfOrHcVdsiKvqg,XnKUcmayZd-N43fR2n-0Ew,EC7NrIHKk6i3US_XJlDWDA,5,2015-12-04,"This place is great, it always has been!!!

I am going to start with service, It could not have been any better for the environment, fast friendly, accommodating, and just kind. Not gushy or desperate, just all around good especially from the cashier, who might be the manager or owner, and the guy with the FREE CHIPS and Salsa. ""if you would like more of either, just let me know"" Wow that alone makes me want to come back.

My lunch was exceptional, with 2 big stuffed shredded beef tacos with rice and beans with a Pepsi for less then 10 bucks. The tacos were as good as I remember and the rice and beans were just the right size, along with some shredded lettuce and diced tomatoes. 

The place itself was welcoming for me because every detail in the lobby was perfect from beer cooler to counters, the floors were spotless and the beverage station was well stocked and gleaming.

If you are wondering if this should be on your list, I say YES. its casual and you order at the counter but there is beer and Margaritas so enjoy a little casual done right!",2,0,0
DVC2GRoGzyiIxGsGEBoWHA,wkL-vtKiksfYNRiRPRFvFg,upDPE0LUFTVA5wq2SCgqcQ,5,2014-02-05,"I have to start with..i first came to Dr. Velasquez with my ex (years ago) when my daughter was only an infant. She saw him, and myself, together and separate. She broke it down for me REALLY FAST!!! NO BS. She told me how this relationship is going to go, and she told me to get the heck out of there asap. I listened. A couple years later when he suddenly wanted to play ""daddy"" i took my daughter to her. I broke everything down for her, she started to see my daughter (who was 3) and after a pretty short time, Dr. Velasquez wrote a letter to the court . Everything she said, EVERYTHING...from day one to the end, ""WAS RIGHT ON THE MONEY!"" My ex and I had to go to another psychiatrist (he chose) and after ALL the testing (9K later) everything Dr. Velasquez said in the beginning is EXACTLY what the next psych put in court report. Dr. Velasquez is SHARP!! Hands down, no bullshit,  very aware of situations...I cannot say enough good things about her and the fact she really does protect you and she does protect children!!!! I cannot speak any more highly of someone than i can her! Wonderful caring Doctor!",1,0,0
